Source,Title,Author,Type,Shelf,My Rating,Avg Rating,Ratings Count,Pages,Year,Date Read,Date Added,ISBN,ISBN13,Publisher,Themes,Tones,Similar To Titles,Similar To Authors,Cover URL,Goodreads URL,Buy URL,Book Key,Top 10,All Time Fave,DNF,BBRE Score
goodreads,Skippy Dies,Paul Murray,fiction,to-read,0,3.9,32000,661,2010,,2023/11/18,0241141826,9780241141823,Hamish Hamilton,"literary, coming-of-age","character-driven, slow-burn, atmospheric, heartwarming","Looking for Alaska, Paper Towns","John Green, David Levithan",https://books.google.com/books/content?id=mlWJ9VSoPMUC&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,skippy-dies|paul-murray,,,,42
goodreads,Made for Love,Alissa Nutting,fiction,to-read,0,3.5,22000,307,2017,,2023/11/18,0062280554,9780062280558,Ecco,"speculative, literary, humor","slow-burn, atmospheric, character-driven, humorous","The Postmortal, The Rosie Project (Don Tillman, #1)","Drew Magary, Graeme Simsion",https://books.google.com/books/content?id=8wf7DwAAQBAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,made-for-love|alissa-nutting,,,,52
goodreads,The Sellout,Paul Beatty,fiction,to-read,0,3.6,110000,289,2015,,2023/11/18,0374260508,9780374260507,"Farrar, Straus and Giroux","literary, humor, contemporary","character-driven, slow-burn, atmospheric, humorous","Raised in Captivity: Fictional Nonfiction, Lake Success","Chuck Klosterman, Gary Shteyngart",https://books.google.com/books/content?id=wnAmBgAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-sellout|paul-beatty,,,,55
goodreads,Black Sheep,Rachel Harrison,fiction,to-read,0,3.6,32000,289,2023,,2023/11/18,0593545850,9780593545850,Berkley,"thriller, horror, speculative","atmospheric, fast-paced, slow-burn, dark","The Outsider, The Stand","Stephen King, Blake Crouch",https://books.google.com/books/content?id=IkyhEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,black-sheep|rachel-harrison,,,,60
goodreads,The Wise Men: Six Friends and the World They Made,Walter Isaacson,nonfiction,to-read,0,4.2,22000,864,1997,,2023/11/20,0684837714,9780684837710,Simon & Schuster,"history, biography, narrative nonfiction","accessible, narrative-driven, inspiring, character-study","Steve Jobs, The Accidental President: Harry S. Truman and the Four Months That Changed the World","A.J. Baime, Brad Stone",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327870158i/10885.jpg,,,the-wise-men-six-friends-and-the-world-they-made|walter-isaacson,Yes,,,40
goodreads,Kissinger: A Biography,Walter Isaacson,nonfiction,to-read,0,4.1,32000,896,2005,,2023/11/20,0743286979,9780743286978,Simon & Schuster,"biography, history, narrative nonfiction","dense, narrative-driven, accessible","Steve Jobs, Elon Musk","A.J. Baime, Brad Stone",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1427963811i/10887.jpg,,,kissinger-a-biography|walter-isaacson,,,,73
goodreads,Survival of the Thickest: Essays,Michelle Buteau,nonfiction,to-read,0,3.8,18000,289,2022,,2023/11/20,1982122595,9781982122591,Gallery Books,"humor, memoir, narrative nonfiction","conversational, character-study, humorous, narrative-driven","Yearbook, A Life in Parts","Seth Rogen, Bryan Cranston",https://books.google.com/books/content?id=RIK2DwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,survival-of-the-thickest-essays|michelle-buteau,,,,35
goodreads,Yellowface,R.F. Kuang,fiction,to-read,0,4,350000,319,2023,,2023/12/10,,9786020672809,William Morrow,"thriller, literary, psychological","character-driven, tense, fast-paced, slow-burn","The Plot (The Book Series, #1), Verity","Jean Hanff Korelitz, Colleen Hoover",https://books.google.com/books/content?id=iJPhEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,yellowface|r-f-kuang,,,,59
goodreads,Influence Empire: The Story of Tencent and China's Tech Ambition,Lulu Yilun Chen,nonfiction,to-read,0,3.7,12000,320,2022,,2024/02/22,1529346878,9781529346879,Hodder & Stoughton,"tech history, business, narrative nonfiction","narrative-driven, accessible, investigative, dense","Super Pumped: The Battle for Uber, The Everything Store: Jeff Bezos and the Age of Amazon","Mike Isaac, Brad Stone",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657976165l/61467835._SY475_.jpg,,,influence-empire-the-story-of-tencent-and-china-s-tech-ambition|lulu-yilun-chen,,,,38
goodreads,The Power Law: Venture Capital and the Making of the New Future,Sebastian Mallaby,nonfiction,to-read,0,3.9,22000,496,2022,,2024/02/22,052555999X,9780525559993,Penguin Press,"finance, tech history, narrative nonfiction","accessible, narrative-driven, dense","The Man Who Solved the Market: How Jim Simons Launched the Quant Revolution, Flash Boys: A Wall Street Revolt","Michael Lewis, Gregory Zuckerman",https://books.google.com/books/content?id=a3YsEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-power-law-venture-capital-and-the-making-of-the-new-future|sebastian-mallaby,,,,46
goodreads,Flying Blind: The 737 MAX Tragedy and the Fall of Boeing,Peter Robison,nonfiction,to-read,0,4.2,28000,336,2021,,2024/03/18,0385546491,9780385546492,Doubleday,"narrative nonfiction, business, tech history","investigative, dark, revelatory, immersive-journalism","Super Pumped: The Battle for Uber, The Big Short: Inside the Doomsday Machine","Mike Isaac, Michael Lewis",https://books.google.com/books/content?id=T88LEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,flying-blind-the-737-max-tragedy-and-the-fall-of-boeing|peter-robison,,,,47
goodreads,If You Can't Take the Heat,Michael Ruhlman,nonfiction,to-read,0,3.9,9000,320,2024,,2024/03/24,059352344X,9780593523445,Penguin Workshop,"memoir, narrative nonfiction","character-study, narrative-driven, accessible, personal","Eat a Peach, Yes, Chef","David Chang, Marcus Samuelsson",https://books.google.com/books/content?id=MXUiEQAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,if-you-can-t-take-the-heat|michael-ruhlman,,,,54
goodreads,On Earth as It Is on Television,Emily Jane,fiction,to-read,0,3.5,18000,380,2024,,2024/03/24,1368101208,9781368101202,Hyperion Avenue,"speculative, literary, humor","slow-burn, atmospheric, character-driven, humorous","The Postmortal, World War Z: An Oral History of the Zombie War","Drew Magary, Max Brooks",https://books.google.com/books/content?id=LBwW0AEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,on-earth-as-it-is-on-television|emily-jane,,,,47
goodreads,"Hello, Goodbye, and Everything in Between",Jennifer E. Smith,fiction,to-read,0,3.9,42000,246,2015,,2024/04/05,0316334421,9780316334426,Poppy,"romance, coming-of-age, literary","character-driven, heartwarming, slow-burn, atmospheric","The Statistical Probability of Love at First Sight, Every Day (Every Day, #1)","David Levithan, John Green",https://books.google.com/books/content?id=8ogQBgAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,hello-goodbye-and-everything-in-between|jennifer-e-smith,,,,72
goodreads,Revival,Stephen King,fiction,to-read,0,3.8,110000,405,2014,,2024/04/13,1476770387,9781476770383,Scribner,"thriller, horror, literary","atmospheric, dark, character-driven, fast-paced","The Outsider, The Stand","Blake Crouch, Chuck Klosterman",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1510335323i/20926278.jpg,,,revival|stephen-king,,,,58
goodreads,Refund: Stories,Karen E. Bender,fiction,to-read,0,3.5,6000,256,2015,,2024/04/13,1619026236,9781619026230,Counterpoint,"literary, contemporary","character-driven, slow-burn, atmospheric","The Invisible Life of Addie LaRue, Tomorrow, and Tomorrow, and Tomorrow","V.E. Schwab, Gabrielle Zevin",https://books.google.com/books/content?id=r94REAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,refund-stories|karen-e-bender,,,,43
goodreads,The Trolls of Wall Street: How the Outcasts and Insurgents Are Hacking the Markets,Nathaniel Popper,nonfiction,to-read,0,3.9,12000,352,2024,,2024/04/18,0063205866,9780063205864,Dey Street Books,"finance, wall street, narrative nonfiction","fast-paced, tense, dark","The Dumb Money: The GameStop Short Squeeze and the Ragtag Group of Amateur Traders That Brought Wall Street to Its Knees (Previously Published as The Antisocial Network), Flash Boys: A Wall Street Revolt","Ben Mezrich, Michael Lewis",https://books.google.com/books/content?id=ASJNEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-trolls-of-wall-street-how-the-outcasts-and-insurgents-are-hacking-the-markets|nathaniel-popper,,,,68
goodreads,The Mother Tongue: English and How It Got That Way,Bill Bryson,nonfiction,to-read,0,3.9,85000,270,1991,,2024/04/26,0380715430,9780380715435,William Morrow Paperbacks,"humor, history, narrative nonfiction","humorous, accessible, conversational, narrative-driven","Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto, I Wear the Black Hat: Grappling with Villains (Real and Imagined)","Chuck Klosterman, Walter Isaacson",https://books.google.com/books/content?id=sEZMJwAACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,the-mother-tongue-english-and-how-it-got-that-way|bill-bryson,,,,39
goodreads,Challenger: A True Story of Heroism and Disaster on the Edge of Space,Adam Higginbotham,nonfiction,to-read,0,4.3,55000,563,2024,,2024/05/01,198217661X,9781982176617,Avid Reader Press / Simon & Schuster,"narrative nonfiction, history, adventure","narrative-driven, tense, investigative, disturbing","When the Heavens Went on Sale: The Misfits and Geniuses Racing to Put Space Within Reach, Into Thin Air","Ashlee Vance, Jon Krakauer",https://books.google.com/books/content?id=2zmlEQAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,challenger-a-true-story-of-heroism-and-disaster-on-the-edge-of-space|adam-higginbotham,,,,56
goodreads,The Last of His Kind: Clayton Kershaw and the Burden of Greatness,Andy McCullough,nonfiction,to-read,0,4.1,9000,400,2024,,2024/05/05,0306832593,9780306832598,Grand Central Publishing,"sports, biography, narrative nonfiction","narrative-driven, accessible, character-study","Doc: The Life of Roy Halladay, Charlie Hustle: The Rise and Fall of Pete Rose, and the Last Glory Days of Baseball","Todd Zolecki, Keith O'Brien",https://books.google.com/books/content?id=NNzUEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-last-of-his-kind-clayton-kershaw-and-the-burden-of-greatness|andy-mccullough,,,,43
goodreads,Fire Weather: A True Story from a Hotter World,John Vaillant,nonfiction,to-read,0,4.2,85000,432,2023,,2024/05/08,1524732850,9781524732851,Knopf,"narrative nonfiction, history, adventure","narrative-driven, fast-paced, accessible, dense","Paradise: One Town's Struggle to Survive an American Wildfire, Into Thin Air","Lizzie Johnson, Jon Krakauer",https://books.google.com/books/content?id=0CH0EAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,fire-weather-a-true-story-from-a-hotter-world|john-vaillant,,,,51
goodreads,"The Best Minds: A Story of Friendship, Madness, and the Tragedy of Good Intentions",Jonathan Rosen,nonfiction,to-read,0,4.1,22000,576,2023,,2024/05/08,1594206570,9781594206573,Penguin Press,"narrative nonfiction, psychology, history","narrative-driven, accessible, dense","Maybe You Should Talk to Someone: A Therapist, Her Therapist, and Our Lives Revealed, Dopesick: Dealers, Doctors, and the Drug Company that Addicted America","Lori Gottlieb, Beth Macy",https://books.google.com/books/content?id=QY33EAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-best-minds-a-story-of-friendship-madness-and-the-tragedy-of-good-intentions|jonathan-rosen,,,,39
goodreads,The Wright Brothers,David McCullough,nonfiction,to-read,0,4.1,250000,320,2015,,2024/05/09,,9781476728766,Simon & Schuster,"history, biography, narrative nonfiction","narrative-driven, character-study, accessible, dense","The Arsenal of Democracy: FDR, Detroit, and an Epic Quest to Arm an America at War, The Accidental President: Harry S. Truman and the Four Months That Changed the World","A.J. Baime, Hampton Sides",https://books.google.com/books/content?id=bLudBAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-wright-brothers|david-mccullough,,,,47
goodreads,"Return of the King: LeBron James, The Cleveland Cavaliers and the Greatest Comeback in NBA History",Brian Windhorst,nonfiction,to-read,0,4.1,55000,288,2017,,2024/05/20,1478971681,9781478971689,Grand Central Publishing,"sports, narrative nonfiction, biography","narrative-driven, accessible, character-study","Three-Ring Circus: Kobe, Shaq, Phil, and the Crazy Years of the Lakers Dynasty, Giannis: The Improbable Rise of an NBA MVP","Jeff Pearlman, Mirin Fader",https://books.google.com/books/content?id=D9nADQAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,return-of-the-king-lebron-james-the-cleveland-cavaliers-and-the-greatest-comeback-in-nba-history|brian-windhorst,,,,53
goodreads,Seeing Further: The Story of Science and the Royal Society,Bill Bryson,nonfiction,to-read,0,3.7,18000,413,2010,,2024/05/25,,9780061999772,Mariner Books,"science, history, narrative nonfiction","humorous, accessible, conversational, narrative-driven","The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race, The Innovators: How a Group of Hackers, Geniuses, and Geeks Created the Digital Revolution","Walter Isaacson, Ashlee Vance",https://books.google.com/books/content?id=1euouQAACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,seeing-further-the-story-of-science-and-the-royal-society|bill-bryson,,,,28
goodreads,Cue the Sun! The Invention of Reality TV,Emily Nussbaum,nonfiction,to-read,0,3.8,22000,464,2024,,2024/05/31,0525508996,9780525508991,Random House,"narrative nonfiction, history","narrative-driven, accessible, dense","I Wear the Black Hat: Grappling with Villains (Real and Imagined), Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto","Chuck Klosterman, Seth Rogen",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703798624l/203020280._SY475_.jpg,,,cue-the-sun-the-invention-of-reality-tv|emily-nussbaum,,,,46
goodreads,Tiger Chair,Max Brooks,fiction,to-read,0,3.8,18000,49,2024,,2024/06/05,1662524161,9781662524165,Amazon Original Stories,"thriller, speculative","fast-paced, multiple-pov, atmospheric, slow-burn","World War Z: An Oral History of the Zombie War, The Postmortal","Drew Magary, Blake Crouch",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710517586l/209608728.jpg,,,tiger-chair|max-brooks,,,,43
goodreads,"Rescued (Andy Carpenter, #17)",David Rosenfelt,fiction,to-read,0,4.2,12000,304,2018,,2024/06/05,1250133068,9781250133069,Minotaur Books,"legal, mystery, thriller","fast-paced, procedural, whodunit, tense","A Time to Kill (Jake Brigance, #1), The Silent Patient","John Grisham, Alex Michaelides",https://books.google.com/books/content?id=iCFeDwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,rescued|david-rosenfelt,,,,48
goodreads,The One (Dark Future #1),John Marrs,fiction,to-read,0,3.8,55000,418,2018,,2024/06/08,,9781335002327,Hanover Square Press,"speculative, thriller, high-concept","fast-paced, tense, dark","Recursion, Dark Matter","Blake Crouch, Neal Stephenson",https://books.google.com/books/content?id=ck-a0QEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,the-one|john-marrs,,,,13
goodreads,Local Woman Missing,Mary Kubica,fiction,to-read,0,3.8,110000,356,2021,,2024/06/25,077831166X,9780778311669,Park Row,"thriller, mystery, psychological","tense, fast-paced, dark, procedural","The Silent Patient, The Woman in the Window","B.A. Paris, Alex Michaelides",https://books.google.com/books/content?id=Mu_yDwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,local-woman-missing|mary-kubica,,,,57
goodreads,"Reading the OED: One Man, One Year, 21,730 Pages",Ammon Shea,nonfiction,to-read,0,3.8,18000,223,2008,,2024/06/28,0399533982,9780399533983,Perigee Trade,"humor, narrative nonfiction","humorous, narrative-driven, accessible, conversational","Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto, I Wear the Black Hat: Grappling with Villains (Real and Imagined)","Chuck Klosterman, Bill Bryson",https://books.google.com/books/content?id=xmU6ArretQ8C&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,reading-the-oed-one-man-one-year-21-730-pages|ammon-shea,,,,28
goodreads,Frogcatchers,Jeff Lemire,fiction,to-read,0,3.9,9000,112,2019,,2024/07/16,1982107375,9781982107376,Gallery 13,"literary, speculative","slow-burn, atmospheric, character-driven","The Invisible Life of Addie LaRue, The Midnight Library (The Midnight World, #1)","V.E. Schwab, Matt Haig",https://books.google.com/books/content?id=VA7uDwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,frogcatchers|jeff-lemire,,,,32
goodreads,Things Don't Break on Their Own,Sarah Easter Collins,fiction,to-read,0,3.8,9000,259,2024,,2024/07/17,0593798333,9780593798331,Crown,"thriller, psychological, suspense","tense, fast-paced, dark, character-driven","The Silent Patient, Before I Go to Sleep","B.A. Paris, Alex Michaelides",https://books.google.com/books/content?id=DopEEQAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,things-don-t-break-on-their-own|sarah-easter-collins,,,,59
goodreads,The Family Experiment,John Marrs,fiction,to-read,0,3.9,22000,443,2024,,2024/07/30,1761562878,9781761562877,Macmillan,"speculative, thriller, high-concept","fast-paced, twisty, slow-burn, atmospheric","Recursion, Dark Matter","Blake Crouch, Neal Stephenson",https://books.google.com/books/content?id=TYbREAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-family-experiment|john-marrs,,,,5
goodreads,"The Mistletoe Mystery (Molly the Maid, #2.5)",Nita Prose,fiction,to-read,0,3.9,32000,112,2024,,2024/07/31,0593875443,9780593875445,Ballantine Books,"mystery, whodunit","humorous, character-study, procedural, whodunit","The Mystery Guest (Molly the Maid, #2), The Rosie Project (Don Tillman, #1)","Graeme Simsion, Alex Michaelides",https://books.google.com/books/content?id=HKv8EAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-mistletoe-mystery|nita-prose,,,,33
goodreads,The Book of Dog: A Satire,D.J. Molles,fiction,to-read,0,3.8,6000,361,2023,,2024/08/12,,,D.J. Molles Books,"speculative, literary, humor","slow-burn, atmospheric, character-driven, humorous","World War Z: An Oral History of the Zombie War, The Postmortal","Max Brooks, Drew Magary",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1698860711l/201251602._SY475_.jpg,,,the-book-of-dog-a-satire|d-j-molles,,,,49
goodreads,Atonement,Ian McEwan,fiction,to-read,0,3.9,600000,351,2003,,2024/08/14,,9780307371492,Anchor Books,"literary, historical, psychological","slow-burn, character-driven, atmospheric, dark","The Great Alone, Where the Crawdads Sing","Kristin Hannah, Delia Owens",https://books.google.com/books/content?id=NKasHN-C2_4C&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,atonement|ian-mcewan,,,,51
goodreads,Exit West,Mohsin Hamid,fiction,to-read,0,3.8,250000,231,2017,,2024/08/15,0735212171,9780735212176,Riverhead Books,"literary, speculative, historical","slow-burn, atmospheric, character-driven","The Invisible Life of Addie LaRue, American Dirt","V.E. Schwab, Jeanine Cummins",https://books.google.com/books/content?id=fUAdDgAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,exit-west|mohsin-hamid,,,,44
goodreads,Nexus: A Brief History of Information Networks from the Stone Age to AI,Yuval Noah Harari,nonfiction,to-read,0,3.8,150000,528,2024,,2024/09/24,059373422X,9780593734223,Random House,"tech history, history, narrative nonfiction","dense, revelatory, accessible, polemic","The Innovators: How a Group of Hackers, Geniuses, and Geeks Created the Digital Revolution, Elon Musk","Walter Isaacson, Ashlee Vance",https://books.google.com/books/content?id=ylvsEAAAQBAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,nexus-a-brief-history-of-information-networks-from-the-stone-age-to-ai|yuval-noah-harari,,,,58
goodreads,Open,Andre Agassi,nonfiction,to-read,0,4.3,500000,388,2009,,2024/10/03,0307268195,9780307268198,Knopf,"sports, memoir, biography","character-study, narrative-driven, accessible, personal","Shoe Dog, A Life in Parts","Phil Knight, Bryan Cranston",https://m.media-amazon.com/images/I/91AR39AbCgL._SX300_.jpg,,,open|andre-agassi,,,,44
goodreads,Lifeform,Jenny Slate,fiction,to-read,0,3.7,12000,240,2024,,2024/10/12,0316263931,9780316263931,"Little, Brown and Company","literary, speculative, humor","slow-burn, atmospheric, character-driven, humorous","The Invisible Life of Addie LaRue, Remarkably Bright Creatures","V.E. Schwab, Shelby Van Pelt",https://books.google.com/books/content?id=SU_0EAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,lifeform|jenny-slate,,,,41
goodreads,Rejection,Tony Tulathimutte,fiction,to-read,0,3.5,12000,272,2024,,2024/11/01,0063337878,9780063337879,William Morrow,"literary, contemporary","character-driven, slow-burn, atmospheric","Tomorrow, and Tomorrow, and Tomorrow, Lake Success","Gabrielle Zevin, Gary Shteyngart",https://books.google.com/books/content?id=psQd0QEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,rejection|tony-tulathimutte,,,,48
goodreads,The Last One at the Wedding,Jason Rekulak,fiction,to-read,0,3.9,18000,338,2024,,2024/11/04,1250895782,9781250895783,Flatiron Books,"thriller, mystery, suspense","fast-paced, tense, procedural, whodunit","The Guest List, The Silent Patient","Lucy Foley, Alex Michaelides",https://books.google.com/books/content?id=OytAEQAAQBAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,the-last-one-at-the-wedding|jason-rekulak,,,,47
goodreads,Heartbreak Is the National Anthem: How Taylor Swift Reinvented Pop Music,Rob Sheffield,nonfiction,to-read,0,3.8,22000,208,2024,,2024/11/12,0063351315,9780063351318,Dey Street Books,"memoir, narrative nonfiction","character-study, narrative-driven, accessible, personal","I Wear the Black Hat: Grappling with Villains (Real and Imagined), Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto","Chuck Klosterman, Dave Grohl",https://books.google.com/books/content?id=0N3f0QEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,heartbreak-is-the-national-anthem-how-taylor-swift-reinvented-pop-music|rob-sheffield,,,,44
goodreads,On Tyranny: Twenty Lessons from the Twentieth Century - Graphic Edition,Timothy Snyder,nonfiction,to-read,0,4.2,220000,128,2021,,2024/11/15,1984860399,9781984860392,Ten Speed Graphic,"history, narrative nonfiction","narrative-driven, accessible, dense","A Promised Land, The Accidental President: Harry S. Truman and the Four Months That Changed the World","Barack Obama, A.J. Baime",https://m.media-amazon.com/images/I/816-80H7rwL._SX300_.jpg,,,on-tyranny-twenty-lessons-from-the-twentieth-century-graphic-edition|timothy-snyder,,,,54
goodreads,Why I Cook,Tom Colicchio,nonfiction,to-read,0,4,9000,320,2024,,2024/11/15,1648291287,9781648291289,Artisan,"memoir, narrative nonfiction","character-study, narrative-driven, accessible, personal","Eat a Peach, Yes, Chef","David Chang, Marcus Samuelsson",https://books.google.com/books/content?id=ZGjyEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,why-i-cook|tom-colicchio,,,,56
goodreads,The Wedding People,Alison Espach,fiction,to-read,0,3.9,55000,367,2024,,2024/12/05,,9781420526912,Henry Holt and Company,"literary, humor, contemporary","character-driven, slow-burn, atmospheric, humorous","Romantic Comedy, One Day","Curtis Sittenfeld, David Nicholls",https://books.google.com/books/content?id=Wvw_0QEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,the-wedding-people|alison-espach,,,,51
goodreads,Bossypants,Tina Fey,nonfiction,to-read,0,3.9,1000000,283,2011,,2024/12/08,,9780316198035,Reagan Arthur Books,"humor, memoir, narrative nonfiction","conversational, character-study, humorous, narrative-driven","Yearbook, A Life in Parts","Seth Rogen, Bryan Cranston",https://books.google.com/books/content?id=zkpqfz00tAcC&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,bossypants|tina-fey,,,,37
goodreads,Good Material,Dolly Alderton,fiction,to-read,0,3.7,85000,319,2024,,2024/12/08,059380130X,9780593801307,Knopf,"literary, romance, contemporary","character-driven, slow-burn, atmospheric, heartwarming","One Day, Romantic Comedy","David Nicholls, Curtis Sittenfeld",https://books.google.com/books/content?id=Bxpn0AEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,good-material|dolly-alderton,,,,51
goodreads,Here One Moment,Liane Moriarty,fiction,to-read,0,4.1,200000,512,2024,,2024/12/08,0593798600,9780593798607,Crown,"literary, speculative, contemporary","slow-burn, character-driven, atmospheric","Remarkably Bright Creatures, The Midnight Library (The Midnight World, #1)","Shelby Van Pelt, Matt Haig",https://books.google.com/books/content?id=INP0EAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,here-one-moment|liane-moriarty,,,,20
goodreads,Intermezzo,Sally Rooney,fiction,to-read,0,3.5,200000,464,2024,,2024/12/08,0374602638,9780374602635,"Farrar, Straus and Giroux","literary, contemporary","character-driven, slow-burn, atmospheric","One Day, Tomorrow, and Tomorrow, and Tomorrow","David Nicholls, Gabrielle Zevin",https://books.google.com/books/content?id=ifn3EAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,intermezzo|sally-rooney,,,,33
goodreads,"The Small and the Mighty: Twelve Unsung Americans Who Changed the Course of History, from the Founding to the Civil Rights Movement",Sharon McMahon,nonfiction,to-read,0,4.4,55000,307,2024,,2024/12/12,0593541677,9780593541678,Thesis,"history, narrative nonfiction, biography","accessible, inspiring, narrative-driven","The Accidental President: Harry S. Truman and the Four Months That Changed the World, A Promised Land","A.J. Baime, Barack Obama",https://books.google.com/books/content?id=h2_8EAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-small-and-the-mighty-twelve-unsung-americans-who-changed-the-course-of-history-from-the-founding-to-the-civil-rights-movement|sharon-mcmahon,,,,66
goodreads,Raised by a Serial Killer: Discovering the Truth About My Father,April Balascio,nonfiction,to-read,0,4.2,18000,352,2024,,2024/12/13,1982177039,9781982177034,Gallery Books,"true crime, memoir, narrative nonfiction","dark, investigative, character-study, narrative-driven","American Kingpin: The Epic Hunt for the Criminal Mastermind Behind the Silk Road, Dopesick: Dealers, Doctors, and the Drug Company that Addicted America","Nick Bilton, Beth Macy",https://books.google.com/books/content?id=DYryEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,raised-by-a-serial-killer-discovering-the-truth-about-my-father|april-balascio,,,,54
goodreads,The Second-Smartest Dog That Ever Lived,Will Pass,fiction,to-read,0,3.9,6000,387,2024,,2024/12/15,,9798989180516,Thiessen Press,"thriller, mystery, humor","fast-paced, procedural, whodunit, tense","The Rosie Project (Don Tillman, #1), Remarkably Bright Creatures","Graeme Simsion, Shelby Van Pelt",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717373740l/214172333._SY475_.jpg,,,the-second-smartest-dog-that-ever-lived|will-pass,,,,60
goodreads,"Everyone Who Is Gone Is Here: The United States, Central America, and the Making of a Crisis",Jonathan Blitzer,nonfiction,to-read,0,4.2,18000,544,2024,,2024/12/28,1984880802,9781984880802,Penguin Press,"narrative nonfiction, history","investigative, narrative-driven, dense","Evicted: Poverty and Profit in the American City, A Promised Land","Matthew Desmond, Barack Obama",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1697736195i/145624514.jpg,,,everyone-who-is-gone-is-here-the-united-states-central-america-and-the-making-of-a-crisis|jonathan-blitzer,Yes,,,40
